data_id,"capid","sku","payment_type",term,annual_mileage,custom_cash_deposit_minimum,custom_cash_deposit_maximum,manufacture_deposit,payment_amount,optional_final_payment,finance_facility_fee,purchase_fee,representative_apr,interest_rate,mileage_over_term_of_contract,excess_mileage_charge,price_of_the_car_for_validation,"creation_time","update_time"
1869,"62120","0","pcp",42,16000,150.00,8750.00,1750.00,311.75,5440.00,0.00,0.00,5.90,3.04,0,14.90,18515.00,NULL,NULL
1870,"62120","0","pcp",42,17000,150.00,8750.00,1750.00,313.80,5344.38,0.00,0.00,5.90,3.04,0,14.90,18515.00,NULL,NULL
1871,"62120","0","pcp",42,18000,150.00,8750.00,1750.00,316.40,5223.25,0.00,0.00,5.90,3.04,0,14.90,18515.00,NULL,NULL
1872,"62120","0","pcp",42,19000,150.00,8750.00,1750.00,318.31,5134.00,0.00,0.00,5.90,3.04,0,14.90,18515.00,NULL,NULL
1873,"62120","0","pcp",42,20000,150.00,8750.00,1750.00,320.86,5015.00,0.00,0.00,5.90,3.04,0,14.90,18515.00,NULL,NULL
1874,"62120","0","pcp",42,21000,150.00,8750.00,1750.00,322.64,4932.12,0.00,0.00,5.90,3.04,0,14.90,18515.00,NULL,NULL
1875,"62120","0","pcp",42,22000,150.00,8750.00,1750.00,325.01,4821.63,0.00,0.00,5.90,3.04,0,14.90,18515.00,NULL,NULL
1876,"62120","0","pcp",42,23000,150.00,8750.00,1750.00,326.79,4738.75,0.00,0.00,5.90,3.04,0,14.90,18515.00,NULL,NULL
1877,"62120","0","pcp",42,24000,150.00,8750.00,1750.00,329.16,4628.25,0.00,0.00,5.90,3.04,0,14.90,18515.00,NULL,NULL
1878,"62120","0","pcp",42,25000,150.00,8750.00,1750.00,330.94,4545.38,0.00,0.00,5.90,3.04,0,14.90,18515.00,NULL,NULL
1879,"62120","0","pcp",42,26000,150.00,8750.00,1750.00,333.22,4439.13,0.00,0.00,5.90,3.04,0,14.90,18515.00,NULL,NULL
1880,"62120","0","pcp",42,27000,150.00,8750.00,1750.00,334.72,4369.00,0.00,0.00,5.90,3.04,0,14.90,18515.00,NULL,NULL
1881,"62120","0","pcp",42,28000,150.00,8750.00,1750.00,336.72,4275.50,0.00,0.00,5.90,3.04,0,14.90,18515.00,NULL,NULL
1882,"62120","0","pcp",42,29000,150.00,8750.00,1750.00,338.18,4207.50,0.00,0.00,5.90,3.04,0,14.90,18515.00,NULL,NULL
1883,"62120","0","pcp",42,30000,150.00,8750.00,1750.00,340.01,4122.50,0.00,0.00,5.90,3.04,0,14.90,18515.00,NULL,NULL
1884,"62120","0","pcp",48,6000,150.00,8750.00,1750.00,269.83,5962.75,0.00,0.00,5.90,3.04,0,14.90,18515.00,NULL,NULL
1885,"62120","0","pcp",48,7000,150.00,8750.00,1750.00,271.56,5869.25,0.00,0.00,5.90,3.04,0,14.90,18515.00,NULL,NULL
1886,"62120","0","pcp",48,8000,150.00,8750.00,1750.00,273.37,5771.50,0.00,0.00,5.90,3.04,0,14.90,18515.00,NULL,NULL
1887,"62120","0","pcp",48,9000,150.00,8750.00,1750.00,275.26,5669.50,0.00,0.00,5.90,3.04,0,14.90,18515.00,NULL,NULL
1888,"62120","0","pcp",48,10000,150.00,8750.00,1750.00,277.14,5567.50,0.00,0.00,5.90,3.04,0,14.90,18515.00,NULL,NULL
1889,"62120","0","pcp",48,11000,150.00,8750.00,1750.00,279.34,5448.50,0.00,0.00,5.90,3.04,0,14.90,18515.00,NULL,NULL
1890,"62120","0","pcp",48,12000,150.00,8750.00,1750.00,281.54,5329.50,0.00,0.00,5.90,3.04,0,14.90,18515.00,NULL,NULL
1891,"62120","0","pcp",48,13000,150.00,8750.00,1750.00,283.59,5219.00,0.00,0.00,5.90,3.04,0,14.90,18515.00,NULL,NULL
1892,"62120","0","pcp",48,14000,150.00,8750.00,1750.00,285.47,5117.00,0.00,0.00,5.90,3.04,0,14.90,18515.00,NULL,NULL
1893,"62120","0","pcp",48,15000,150.00,8750.00,1750.00,287.36,5015.00,0.00,0.00,5.90,3.04,0,14.90,18515.00,NULL,NULL
1894,"62120","0","pcp",48,16000,150.00,8750.00,1750.00,289.40,4904.50,0.00,0.00,5.90,3.04,0,14.90,18515.00,NULL,NULL
1895,"62120","0","pcp",48,17000,150.00,8750.00,1750.00,291.44,4794.00,0.00,0.00,5.90,3.04,0,14.90,18515.00,NULL,NULL
1896,"62120","0","pcp",48,18000,150.00,8750.00,1750.00,293.33,4692.00,0.00,0.00,5.90,3.04,0,14.90,18515.00,NULL,NULL
1897,"62120","0","pcp",48,19000,150.00,8750.00,1750.00,295.06,4598.50,0.00,0.00,5.90,3.04,0,14.90,18515.00,NULL,NULL
1898,"62120","0","pcp",48,20000,150.00,8750.00,1750.00,296.79,4505.00,0.00,0.00,5.90,3.04,0,14.90,18515.00,NULL,NULL
1899,"62120","0","pcp",48,21000,150.00,8750.00,1750.00,298.68,4403.00,0.00,0.00,5.90,3.04,0,14.90,18515.00,NULL,NULL
1900,"62120","0","pcp",48,22000,150.00,8750.00,1750.00,300.56,4301.00,0.00,0.00,5.90,3.04,0,14.90,18515.00,NULL,NULL
1901,"62120","0","pcp",48,23000,150.00,8750.00,1750.00,302.29,4207.50,0.00,0.00,5.90,3.04,0,14.90,18515.00,NULL,NULL
1902,"62120","0","pcp",48,24000,150.00,8750.00,1750.00,303.86,4122.50,0.00,0.00,5.90,3.04,0,14.90,18515.00,NULL,NULL
1903,"62120","0","pcp",48,25000,150.00,8750.00,1750.00,305.43,4037.50,0.00,0.00,5.90,3.04,0,14.90,18515.00,NULL,NULL
1904,"62120","0","pcp",48,26000,150.00,8750.00,1750.00,307.01,3952.50,0.00,0.00,5.90,3.04,0,14.90,18515.00,NULL,NULL
1905,"62120","0","pcp",48,27000,150.00,8750.00,1750.00,308.58,3867.50,0.00,0.00,5.90,3.04,0,14.90,18515.00,NULL,NULL
1906,"62120","0","pcp",48,28000,150.00,8750.00,1750.00,310.07,3786.75,0.00,0.00,5.90,3.04,0,14.90,18515.00,NULL,NULL
1907,"62120","0","pcp",48,29000,150.00,8750.00,1750.00,311.49,3710.25,0.00,0.00,5.90,3.04,0,14.90,18515.00,NULL,NULL
1908,"62120","0","pcp",48,30000,150.00,8750.00,1750.00,312.90,3633.75,0.00,0.00,5.90,3.04,0,14.90,18515.00,NULL,NULL
1909,"62121","0","hp",12,0,150.00,16565.00,0.00,1638.63,0.00,0.00,0.00,5.90,3.05,0,0.00,19565.00,NULL,NULL
1910,"62121","0","hp",24,0,150.00,16565.00,1750.00,765.43,0.00,0.00,0.00,5.90,3.05,0,0.00,19565.00,NULL,NULL
1911,"62121","0","hp",36,0,150.00,16565.00,1750.00,524.77,0.00,0.00,0.00,5.90,3.05,0,0.00,19565.00,NULL,NULL
1912,"62121","0","hp",42,0,150.00,16565.00,0.00,502.19,0.00,0.00,0.00,5.90,2.99,0,0.00,19565.00,NULL,NULL
1913,"62121","0","hp",48,0,150.00,16565.00,0.00,445.53,0.00,0.00,0.00,5.90,2.99,0,0.00,19565.00,NULL,NULL
1914,"62121","0","hp",60,0,150.00,16565.00,0.00,366.33,0.00,0.00,0.00,5.90,2.99,0,0.00,19565.00,NULL,NULL
1915,"62121","0","pcp",24,6000,150.00,8875.00,1750.00,435.65,8406.50,0.00,0.00,5.90,3.05,0,14.90,19565.00,NULL,NULL
1916,"62121","0","pcp",24,7000,150.00,8875.00,1750.00,438.48,8334.25,0.00,0.00,5.90,3.05,0,14.90,19565.00,NULL,NULL
1917,"62121","0","pcp",24,8000,150.00,8875.00,1750.00,441.31,8262.00,0.00,0.00,5.90,3.05,0,14.90,19565.00,NULL,NULL
1918,"62121","0","pcp",24,9000,150.00,8875.00,1750.00,444.15,8189.75,0.00,0.00,5.90,3.05,0,14.90,19565.00,NULL,NULL
1919,"62121","0","pcp",24,10000,150.00,8875.00,1750.00,446.98,8117.50,0.00,0.00,5.90,3.05,0,14.90,19565.00,NULL,NULL
1920,"62121","0","pcp",24,11000,150.00,8875.00,1750.00,449.82,8045.25,0.00,0.00,5.90,3.05,0,14.90,19565.00,NULL,NULL
1921,"62121","0","pcp",24,12000,150.00,8875.00,1750.00,452.65,7973.00,0.00,0.00,5.90,3.05,0,14.90,19565.00,NULL,NULL
1922,"62121","0","pcp",24,13000,150.00,8875.00,1750.00,455.49,7900.75,0.00,0.00,5.90,3.05,0,14.90,19565.00,NULL,NULL
1923,"62121","0","pcp",24,14000,150.00,8875.00,1750.00,458.32,7828.50,0.00,0.00,5.90,3.05,0,14.90,19565.00,NULL,NULL
1924,"62121","0","pcp",24,15000,150.00,8875.00,1750.00,461.16,7756.25,0.00,0.00,5.90,3.05,0,14.90,19565.00,NULL,NULL
1925,"62121","0","pcp",24,16000,150.00,8875.00,1750.00,463.99,7684.00,0.00,0.00,5.90,3.05,0,14.90,19565.00,NULL,NULL
1926,"62121","0","pcp",24,17000,150.00,8875.00,1750.00,466.82,7611.75,0.00,0.00,5.90,3.05,0,14.90,19565.00,NULL,NULL
1927,"62121","0","pcp",24,18000,150.00,8875.00,1750.00,469.66,7539.50,0.00,0.00,5.90,3.05,0,14.90,19565.00,NULL,NULL
1928,"62121","0","pcp",24,19000,150.00,8875.00,1750.00,472.49,7467.25,0.00,0.00,5.90,3.05,0,14.90,19565.00,NULL,NULL
1929,"62121","0","pcp",24,20000,150.00,8875.00,1750.00,475.33,7395.00,0.00,0.00,5.90,3.05,0,14.90,19565.00,NULL,NULL
1930,"62121","0","pcp",24,21000,150.00,8875.00,1750.00,478.83,7305.75,0.00,0.00,5.90,3.05,0,14.90,19565.00,NULL,NULL
1931,"62121","0","pcp",24,22000,150.00,8875.00,1750.00,482.33,7216.50,0.00,0.00,5.90,3.05,0,14.90,19565.00,NULL,NULL
1932,"62121","0","pcp",24,23000,150.00,8875.00,1750.00,485.83,7127.25,0.00,0.00,5.90,3.05,0,14.90,19565.00,NULL,NULL
1933,"62121","0","pcp",24,24000,150.00,8875.00,1750.00,489.33,7038.00,0.00,0.00,5.90,3.05,0,14.90,19565.00,NULL,NULL
1934,"62121","0","pcp",24,25000,150.00,8875.00,1750.00,492.83,6948.75,0.00,0.00,5.90,3.05,0,14.90,19565.00,NULL,NULL
1935,"62121","0","pcp",24,26000,150.00,8875.00,1750.00,496.17,6863.75,0.00,0.00,5.90,3.05,0,14.90,19565.00,NULL,NULL
1936,"62121","0","pcp",24,27000,150.00,8875.00,1750.00,499.50,6778.75,0.00,0.00,5.90,3.05,0,14.90,19565.00,NULL,NULL
1937,"62121","0","pcp",24,28000,150.00,8875.00,1750.00,502.84,6693.75,0.00,0.00,5.90,3.05,0,14.90,19565.00,NULL,NULL
1938,"62121","0","pcp",24,29000,150.00,8875.00,1750.00,506.17,6608.75,0.00,0.00,5.90,3.05,0,14.90,19565.00,NULL,NULL
1939,"62121","0","pcp",24,30000,150.00,8875.00,1750.00,509.51,6523.75,0.00,0.00,5.90,3.05,0,14.90,19565.00,NULL,NULL
1940,"62121","0","pcp",30,6000,150.00,8875.00,1750.00,374.54,7968.75,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
1941,"62121","0","pcp",30,7000,150.00,8875.00,1750.00,376.64,7900.75,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
1942,"62121","0","pcp",30,8000,150.00,8875.00,1750.00,379.80,7798.75,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
1943,"62121","0","pcp",30,9000,150.00,8875.00,1750.00,381.90,7730.75,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
1944,"62121","0","pcp",30,10000,150.00,8875.00,1750.00,385.05,7628.75,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
1945,"62121","0","pcp",30,11000,150.00,8875.00,1750.00,387.16,7560.75,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
1946,"62121","0","pcp",30,12000,150.00,8875.00,1750.00,390.31,7458.75,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
1947,"62121","0","pcp",30,13000,150.00,8875.00,1750.00,392.68,7382.25,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
1948,"62121","0","pcp",30,14000,150.00,8875.00,1750.00,396.23,7267.50,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
1949,"62121","0","pcp",30,15000,150.00,8875.00,1750.00,398.59,7191.00,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
1950,"62121","0","pcp",30,16000,150.00,8875.00,1750.00,402.14,7076.25,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
1951,"62121","0","pcp",30,17000,150.00,8875.00,1750.00,404.77,6991.25,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
1952,"62121","0","pcp",30,18000,150.00,8875.00,1750.00,408.71,6863.75,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
1953,"62121","0","pcp",30,19000,150.00,8875.00,1750.00,411.34,6778.75,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
1954,"62121","0","pcp",30,20000,150.00,8875.00,1750.00,415.28,6651.25,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
1955,"62121","0","pcp",30,21000,150.00,8875.00,1750.00,417.65,6574.75,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
1956,"62121","0","pcp",30,22000,150.00,8875.00,1750.00,421.20,6460.00,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
1957,"62121","0","pcp",30,23000,150.00,8875.00,1750.00,423.57,6383.50,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
1958,"62121","0","pcp",30,24000,150.00,8875.00,1750.00,427.11,6268.75,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
1959,"62121","0","pcp",30,25000,150.00,8875.00,1750.00,429.48,6192.25,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
1960,"62121","0","pcp",30,26000,150.00,8875.00,1750.00,433.03,6077.50,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
1961,"62121","0","pcp",30,27000,150.00,8875.00,1750.00,435.40,6001.00,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
1962,"62121","0","pcp",30,28000,150.00,8875.00,1750.00,438.94,5886.25,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
1963,"62121","0","pcp",30,29000,150.00,8875.00,1750.00,441.05,5818.25,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
1964,"62121","0","pcp",30,30000,150.00,8875.00,1750.00,444.20,5716.25,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
1965,"62121","0","pcp",36,6000,150.00,8875.00,1750.00,341.71,7208.00,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
1966,"62121","0","pcp",36,7000,150.00,8875.00,1750.00,344.19,7110.25,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
1967,"62121","0","pcp",36,8000,150.00,8875.00,1750.00,346.46,7021.00,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
1968,"62121","0","pcp",36,9000,150.00,8875.00,1750.00,348.72,6931.75,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
1969,"62121","0","pcp",36,10000,150.00,8875.00,1750.00,350.99,6842.50,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
1970,"62121","0","pcp",36,11000,150.00,8875.00,1750.00,353.74,6734.13,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
1971,"62121","0","pcp",36,12000,150.00,8875.00,1750.00,356.49,6625.75,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
1972,"62121","0","pcp",36,13000,150.00,8875.00,1750.00,359.25,6517.38,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
1973,"62121","0","pcp",36,14000,150.00,8875.00,1750.00,362.11,6404.75,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
1974,"62121","0","pcp",36,15000,150.00,8875.00,1750.00,365.02,6290.00,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
1975,"62121","0","pcp",36,16000,150.00,8875.00,1750.00,367.93,6175.25,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
1976,"62121","0","pcp",36,17000,150.00,8875.00,1750.00,370.79,6062.63,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
1977,"62121","0","pcp",36,18000,150.00,8875.00,1750.00,373.55,5954.25,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
1978,"62121","0","pcp",36,19000,150.00,8875.00,1750.00,376.30,5845.88,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
1979,"62121","0","pcp",36,20000,150.00,8875.00,1750.00,379.05,5737.50,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
1980,"62121","0","pcp",36,21000,150.00,8875.00,1750.00,381.64,5635.50,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
1981,"62121","0","pcp",36,22000,150.00,8875.00,1750.00,384.23,5533.50,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
1982,"62121","0","pcp",36,23000,150.00,8875.00,1750.00,386.82,5431.50,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
1983,"62121","0","pcp",36,24000,150.00,8875.00,1750.00,389.31,5333.75,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
1984,"62121","0","pcp",36,25000,150.00,8875.00,1750.00,391.73,5238.13,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
1985,"62121","0","pcp",36,26000,150.00,8875.00,1750.00,394.16,5142.50,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
1986,"62121","0","pcp",36,27000,150.00,8875.00,1750.00,396.54,5049.00,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
1987,"62121","0","pcp",36,28000,150.00,8875.00,1750.00,398.80,4959.75,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
1988,"62121","0","pcp",36,29000,150.00,8875.00,1750.00,401.07,4870.50,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
1989,"62121","0","pcp",36,30000,150.00,8875.00,1750.00,403.34,4781.25,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
1990,"62121","0","pcp",42,6000,150.00,8875.00,1750.00,308.09,6899.88,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
1991,"62121","0","pcp",42,7000,150.00,8875.00,1750.00,309.87,6817.00,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
1992,"62121","0","pcp",42,8000,150.00,8875.00,1750.00,312.24,6706.50,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
1993,"62121","0","pcp",42,9000,150.00,8875.00,1750.00,314.11,6619.38,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
1994,"62121","0","pcp",42,10000,150.00,8875.00,1750.00,316.84,6491.88,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
1995,"62121","0","pcp",42,11000,150.00,8875.00,1750.00,318.89,6396.25,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
1996,"62121","0","pcp",42,12000,150.00,8875.00,1750.00,321.81,6260.25,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
1997,"62121","0","pcp",42,13000,150.00,8875.00,1750.00,324.14,6151.88,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
1998,"62121","0","pcp",42,14000,150.00,8875.00,1750.00,327.23,6007.38,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
1999,"62121","0","pcp",42,15000,150.00,8875.00,1750.00,329.47,5903.25,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
2000,"62121","0","pcp",42,16000,150.00,8875.00,1750.00,332.39,5767.25,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
2001,"62121","0","pcp",42,17000,150.00,8875.00,1750.00,334.57,5665.25,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
2002,"62121","0","pcp",42,18000,150.00,8875.00,1750.00,337.22,5542.00,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
2003,"62121","0","pcp",42,19000,150.00,8875.00,1750.00,339.13,5452.75,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
2004,"62121","0","pcp",42,20000,150.00,8875.00,1750.00,341.68,5333.75,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
2005,"62121","0","pcp",42,21000,150.00,8875.00,1750.00,343.73,5238.12,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
2006,"62121","0","pcp",42,22000,150.00,8875.00,1750.00,346.47,5110.63,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
2007,"62121","0","pcp",42,23000,150.00,8875.00,1750.00,348.52,5015.00,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
2008,"62121","0","pcp",42,24000,150.00,8875.00,1750.00,350.89,4904.50,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
2009,"62121","0","pcp",42,25000,150.00,8875.00,1750.00,352.67,4821.62,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
2010,"62121","0","pcp",42,26000,150.00,8875.00,1750.00,354.99,4713.25,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
2011,"62121","0","pcp",42,27000,150.00,8875.00,1750.00,356.63,4636.75,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
2012,"62121","0","pcp",42,28000,150.00,8875.00,1750.00,358.82,4534.75,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
2013,"62121","0","pcp",42,29000,150.00,8875.00,1750.00,360.42,4460.38,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
2014,"62121","0","pcp",42,30000,150.00,8875.00,1750.00,362.42,4366.88,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
2015,"62121","0","pcp",48,6000,150.00,8875.00,1750.00,287.85,6315.50,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
2016,"62121","0","pcp",48,7000,150.00,8875.00,1750.00,289.73,6213.50,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
2017,"62121","0","pcp",48,8000,150.00,8875.00,1750.00,291.62,6111.50,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
2018,"62121","0","pcp",48,9000,150.00,8875.00,1750.00,293.51,6009.50,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
2019,"62121","0","pcp",48,10000,150.00,8875.00,1750.00,295.39,5907.50,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
2020,"62121","0","pcp",48,11000,150.00,8875.00,1750.00,297.75,5780.00,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
2021,"62121","0","pcp",48,12000,150.00,8875.00,1750.00,300.11,5652.50,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
2022,"62121","0","pcp",48,13000,150.00,8875.00,1750.00,302.31,5533.50,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
2023,"62121","0","pcp",48,14000,150.00,8875.00,1750.00,304.35,5423.00,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
2024,"62121","0","pcp",48,15000,150.00,8875.00,1750.00,306.39,5312.50,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
2025,"62121","0","pcp",48,16000,150.00,8875.00,1750.00,308.44,5202.00,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
2026,"62121","0","pcp",48,17000,150.00,8875.00,1750.00,310.48,5091.50,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
2027,"62121","0","pcp",48,18000,150.00,8875.00,1750.00,312.52,4981.00,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
2028,"62121","0","pcp",48,19000,150.00,8875.00,1750.00,314.57,4870.50,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
2029,"62121","0","pcp",48,20000,150.00,8875.00,1750.00,316.61,4760.00,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
2030,"62121","0","pcp",48,21000,150.00,8875.00,1750.00,318.50,4658.00,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
2031,"62121","0","pcp",48,22000,150.00,8875.00,1750.00,320.38,4556.00,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
2032,"62121","0","pcp",48,23000,150.00,8875.00,1750.00,322.19,4458.25,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
2033,"62121","0","pcp",48,24000,150.00,8875.00,1750.00,323.92,4364.75,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
2034,"62121","0","pcp",48,25000,150.00,8875.00,1750.00,325.65,4271.25,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
2035,"62121","0","pcp",48,26000,150.00,8875.00,1750.00,327.22,4186.25,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
2036,"62121","0","pcp",48,27000,150.00,8875.00,1750.00,328.79,4101.25,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
2037,"62121","0","pcp",48,28000,150.00,8875.00,1750.00,330.29,4020.50,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
2038,"62121","0","pcp",48,29000,150.00,8875.00,1750.00,331.70,3944.00,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
2039,"62121","0","pcp",48,30000,150.00,8875.00,1750.00,333.11,3867.50,0.00,0.00,5.90,3.04,0,14.90,19565.00,NULL,NULL
2040,"62122","0","hp",12,0,150.00,15465.00,0.00,1544.09,0.00,0.00,0.00,5.90,3.05,0,0.00,18465.00,NULL,NULL
2041,"62122","0","hp",24,0,150.00,15465.00,0.00,794.17,0.00,0.00,0.00,5.90,3.05,0,0.00,18465.00,NULL,NULL
2042,"62122","0","hp",36,0,150.00,15465.00,0.00,544.47,0.00,0.00,0.00,5.90,3.05,0,0.00,18465.00,NULL,NULL
2043,"62122","0","hp",42,0,150.00,15465.00,0.00,473.21,0.00,0.00,0.00,5.90,2.99,0,0.00,18465.00,NULL,NULL
2044,"62122","0","hp",48,0,150.00,15465.00,0.00,419.82,0.00,0.00,0.00,5.90,2.99,0,0.00,18465.00,NULL,NULL
2045,"62122","0","hp",60,0,150.00,15465.00,0.00,345.20,0.00,0.00,0.00,5.90,2.99,0,0.00,18465.00,NULL,NULL
2046,"62122","0","pcp",24,6000,150.00,8375.00,0.00,533.24,6651.25,0.00,0.00,5.90,3.05,0,14.90,18465.00,NULL,NULL
2047,"62122","0","pcp",24,7000,150.00,8375.00,0.00,534.91,6608.75,0.00,0.00,5.90,3.05,0,14.90,18465.00,NULL,NULL
2048,"62122","0","pcp",24,8000,150.00,8375.00,0.00,536.57,6566.25,0.00,0.00,5.90,3.05,0,14.90,18465.00,NULL,NULL
2049,"62122","0","pcp",24,9000,150.00,8375.00,0.00,538.24,6523.75,0.00,0.00,5.90,3.05,0,14.90,18465.00,NULL,NULL
2050,"62122","0","pcp",24,10000,150.00,8375.00,0.00,539.91,6481.25,0.00,0.00,5.90,3.05,0,14.90,18465.00,NULL,NULL
